type_methode,age_grp,statut_mat,parite,instruction,richesse,milieu,religion,expo_media,poids,utilise
Moderne,40-44,Anciennement en union,Non nullipare,Primaire,Moyen,Urbain,Catholique,Non exposee,0.86969,1
Moderne,40-44,Anciennement en union,Non nullipare,Primaire,Moyen,Urbain,Catholique,Non exposee,0.86969,1
Moderne,40-44,Anciennement en union,Non nullipare,Primaire,Moyen,Urbain,Catholique,Non exposee,0.86969,1
Aucune,15-19,Jamais en union,Non nullipare,Secondaire,Moyen,Urbain,Protestante,Exposee,0.86969,0
Aucune,20-24,Jamais en union,Non nullipare,Secondaire,Moyen,Urbain,Catholique,Non exposee,0.86969,0
Aucune,35-39,En union,Non nullipare,Secondaire,Pauvre,Urbain,Autres chretiens,Exposee,0.86969,0
Moderne,20-24,En union,Non nullipare,Secondaire,Moyen,Urbain,Protestante,Exposee,0.86969,1
Moderne,25-29,Jamais en union,Nullipare,Secondaire,Tres riche,Urbain,Catholique,Non exposee,0.86969,1
Moderne,25-29,Jamais en union,Nullipare,Secondaire,Tres riche,Urbain,Catholique,Non exposee,0.86969,1
Moderne,25-29,Jamais en union,Non nullipare,Secondaire,Tres riche,Urbain,Catholique,Exposee,0.86969,1
Aucune,45-49,En union,Non nullipare,Primaire,Riche,Urbain,Catholique,Non exposee,0.86969,0
Aucune,45-49,En union,Non nullipare,Primaire,Riche,Urbain,Catholique,Non exposee,0.86969,0
Aucune,45-49,En union,Non nullipare,Primaire,Riche,Urbain,Catholique,Non exposee,0.86969,0
Aucune,45-49,En union,Non nullipare,Primaire,Riche,Urbain,Catholique,Non exposee,0.86969,0
Aucune,45-49,En union,Non nullipare,Secondaire,Riche,Urbain,Catholique,Non exposee,0.86969,0
Aucune,30-34,En union,Non nullipare,Primaire,Riche,Urbain,Catholique,Non exposee,0.86969,0
Aucune,30-34,En union,Non nullipare,Primaire,Riche,Urbain,Catholique,Non exposee,0.86969,0
Aucune,30-34,En union,Non nullipare,Primaire,Riche,Urbain,Catholique,Non exposee,0.86969,0
Moderne,35-39,En union,Non nullipare,Secondaire,Pauvre,Urbain,Autres chretiens,Exposee,0.86969,1
Moderne,35-39,En union,Non nullipare,Secondaire,Pauvre,Urbain,Autres chretiens,Exposee,0.86969,1
Moderne,35-39,En union,Non nullipare,Secondaire,Pauvre,Urbain,Autres chretiens,Exposee,0.86969,1
Moderne,35-39,En union,Non nullipare,Secondaire,Pauvre,Urbain,Autres chretiens,Exposee,0.86969,1
Moderne,35-39,En union,Non nullipare,Secondaire,Pauvre,Urbain,Autres chretiens,Exposee,0.86969,1
Moderne,35-39,En union,Non nullipare,Secondaire,Pauvre,Urbain,Autres chretiens,Exposee,0.86969,1
Aucune,40-44,Anciennement en union,Non nullipare,Primaire,Pauvre,Urbain,Catholique,Non exposee,0.86969,0
Aucune,40-44,Anciennement en union,Non nullipare,Primaire,Pauvre,Urbain,Catholique,Non exposee,0.86969,0
Aucune,40-44,Anciennement en union,Non nullipare,Primaire,Pauvre,Urbain,Catholique,Non exposee,0.86969,0
Aucune,40-44,Anciennement en union,Non nullipare,Primaire,Pauvre,Urbain,Catholique,Non exposee,0.86969,0
Aucune,40-44,Anciennement en union,Non nullipare,Primaire,Pauvre,Urbain,Catholique,Non exposee,0.86969,0
Aucune,40-44,Anciennement en union,Non nullipare,Primaire,Pauvre,Urbain,Catholique,Non exposee,0.86969,0
Aucune,40-44,Anciennement en union,Non nullipare,Primaire,Pauvre,Urbain,Catholique,Non exposee,0.86969,0
Aucune,40-44,Anciennement en union,Non nullipare,Primaire,Pauvre,Urbain,Catholique,Non exposee,0.86969,0
Aucune,45-49,Anciennement en union,Non nullipare,Secondaire,Pauvre,Urbain,Autres chretiens,Non exposee,0.86969,0
Aucune,45-49,Anciennement en union,Non nullipare,Secondaire,Pauvre,Urbain,Autres chretiens,Non exposee,0.86969,0
Aucune,45-49,Anciennement en union,Non nullipare,Secondaire,Pauvre,Urbain,Autres chretiens,Non exposee,0.86969,0
Aucune,45-49,Anciennement en union,Non nullipare,Secondaire,Pauvre,Urbain,Autres chretiens,Non exposee,0.86969,0
Aucune,45-49,Anciennement en union,Non nullipare,Secondaire,Pauvre,Urbain,Autres chretiens,Non exposee,0.86969,0
Aucune,45-49,Anciennement en union,Non nullipare,Secondaire,Pauvre,Urbain,Autres chretiens,Non exposee,0.86969,0
Aucune,45-49,Anciennement en union,Non nullipare,Secondaire,Pauvre,Urbain,Autres chretiens,Non exposee,0.86969,0
Aucune,45-49,Anciennement en union,Non nullipare,Secondaire,Pauvre,Urbain,Autres chretiens,Non exposee,0.86969,0
Aucune,45-49,Anciennement en union,Non nullipare,Secondaire,Pauvre,Urbain,Autres chretiens,Non exposee,0.86969,0
Aucune,45-49,Anciennement en union,Non nullipare,Secondaire,Pauvre,Urbain,Autres chretiens,Non exposee,0.86969,0
Aucune,20-24,En union,Non nullipare,Primaire,Pauvre,Urbain,Autres chretiens,Non exposee,0.86969,0
Aucune,20-24,En union,Non nullipare,Primaire,Pauvre,Urbain,Autres chretiens,Non exposee,0.86969,0
Aucune,20-24,En union,Non nullipare,Primaire,Pauvre,Urbain,Autres chretiens,Non exposee,0.86969,0
Moderne,20-24,Jamais en union,Non nullipare,Secondaire,Pauvre,Urbain,Protestante,Non exposee,0.86969,1
Moderne,15-19,Jamais en union,Non nullipare,Secondaire,Moyen,Urbain,Catholique,Exposee,0.86969,1
Moderne,20-24,Jamais en union,Non nullipare,Secondaire,Moyen,Urbain,Catholique,Exposee,0.86969,1
Aucune,25-29,En union,Non nullipare,Primaire,Moyen,Urbain,Protestante,Exposee,0.86969,0
Aucune,25-29,En union,Non nullipare,Primaire,Moyen,Urbain,Protestante,Exposee,0.86969,0
Aucune,25-29,En union,Non nullipare,Primaire,Moyen,Urbain,Protestante,Exposee,0.86969,0
Aucune,25-29,En union,Non nullipare,Primaire,Moyen,Urbain,Protestante,Exposee,0.86969,0
Aucune,45-49,En union,Non nullipare,Primaire,Moyen,Urbain,Catholique,Non exposee,0.86969,0
Aucune,45-49,En union,Non nullipare,Primaire,Moyen,Urbain,Catholique,Non exposee,0.86969,0
Aucune,45-49,En union,Non nullipare,Primaire,Moyen,Urbain,Catholique,Non exposee,0.86969,0
Aucune,45-49,En union,Non nullipare,Primaire,Moyen,Urbain,Catholique,Non exposee,0.86969,0
Aucune,45-49,En union,Non nullipare,Primaire,Moyen,Urbain,Catholique,Non exposee,0.86969,0
Aucune,45-49,En union,Non nullipare,Primaire,Moyen,Urbain,Catholique,Non exposee,0.86969,0
Aucune,45-49,En union,Non nullipare,Primaire,Moyen,Urbain,Catholique,Non exposee,0.86969,0
Aucune,45-49,En union,Non nullipare,Primaire,Moyen,Urbain,Catholique,Non exposee,0.86969,0
Aucune,45-49,En union,Non nullipare,Primaire,Moyen,Urbain,Catholique,Non exposee,0.86969,0
Aucune,45-49,Anciennement en union,Non nullipare,Primaire,Moyen,Urbain,Catholique,Non exposee,0.86969,0
Aucune,45-49,Anciennement en union,Non nullipare,Primaire,Moyen,Urbain,Catholique,Non exposee,0.86969,0
Moderne,20-24,Jamais en union,Non nullipare,Secondaire,Moyen,Urbain,Catholique,Non exposee,0.86969,1
Moderne,20-24,Jamais en union,Non nullipare,Primaire,Moyen,Urbain,Autres chretiens,Exposee,0.86969,1
Moderne,20-24,Jamais en union,Non nullipare,Primaire,Moyen,Urbain,Autres chretiens,Exposee,0.86969,1
Aucune,25-29,En union,Non nullipare,Primaire,Moyen,Urbain,Catholique,Exposee,0.86969,0
Aucune,25-29,En union,Non nullipare,Primaire,Moyen,Urbain,Catholique,Exposee,0.86969,0
Aucune,25-29,En union,Non nullipare,Primaire,Moyen,Urbain,Catholique,Exposee,0.86969,0
Aucune,35-39,En union,Non nullipare,Superieur,Tres riche,Urbain,Catholique,Non exposee,0.86969,0
Aucune,30-34,En union,Non nullipare,Primaire,Tres riche,Urbain,Catholique,Exposee,0.86969,0
Moderne,25-29,Jamais en union,Non nullipare,Secondaire,Tres riche,Urbain,Catholique,Exposee,0.86969,1
Moderne,20-24,En union,Non nullipare,Secondaire,Riche,Urbain,Catholique,Exposee,0.86969,1
Aucune,30-34,En union,Non nullipare,Primaire,Moyen,Urbain,Catholique,Non exposee,0.86969,0
Aucune,30-34,En union,Non nullipare,Primaire,Moyen,Urbain,Catholique,Non exposee,0.86969,0
Aucune,30-34,En union,Non nullipare,Primaire,Moyen,Urbain,Catholique,Non exposee,0.86969,0
Moderne,25-29,Anciennement en union,Non nullipare,Secondaire,Moyen,Urbain,Catholique,Exposee,0.86969,1
Moderne,25-29,Anciennement en union,Non nullipare,Secondaire,Moyen,Urbain,Catholique,Exposee,0.86969,1
Moderne,25-29,Anciennement en union,Non nullipare,Secondaire,Moyen,Urbain,Catholique,Exposee,0.86969,1
Moderne,25-29,Anciennement en union,Non nullipare,Secondaire,Moyen,Urbain,Catholique,Exposee,0.86969,1
Aucune,20-24,En union,Non nullipare,Secondaire,Moyen,Urbain,Catholique,Non exposee,0.86969,0
Aucune,20-24,En union,Non nullipare,Secondaire,Moyen,Urbain,Catholique,Non exposee,0.86969,0
Aucune,20-24,En union,Non nullipare,Secondaire,Moyen,Urbain,Catholique,Non exposee,0.86969,0
Aucune,15-19,Jamais en union,Non nullipare,Secondaire,Moyen,Urbain,Catholique,Non exposee,0.86969,0
Aucune,15-19,Jamais en union,Non nullipare,Secondaire,Moyen,Urbain,Catholique,Non exposee,0.86969,0
Moderne,15-19,En union,Non nullipare,Secondaire,Moyen,Urbain,Catholique,Non exposee,0.86969,1
Traditionnelle,25-29,En union,Non nullipare,Secondaire,Moyen,Urbain,Catholique,Non exposee,0.86969,1
Traditionnelle,25-29,En union,Non nullipare,Secondaire,Moyen,Urbain,Catholique,Non exposee,0.86969,1
Traditionnelle,25-29,En union,Non nullipare,Secondaire,Moyen,Urbain,Catholique,Non exposee,0.86969,1
Aucune,25-29,En union,Non nullipare,Primaire,Moyen,Urbain,Catholique,Non exposee,0.86969,0
Moderne,15-19,Jamais en union,Non nullipare,Secondaire,Moyen,Urbain,Catholique,Exposee,0.86969,1
Aucune,30-34,Anciennement en union,Non nullipare,Secondaire,Moyen,Urbain,Catholique,Non exposee,0.86969,0
Aucune,30-34,Anciennement en union,Non nullipare,Secondaire,Moyen,Urbain,Catholique,Non exposee,0.86969,0
Aucune,30-34,Anciennement en union,Non nullipare,Secondaire,Moyen,Urbain,Catholique,Non exposee,0.86969,0
Aucune,30-34,Anciennement en union,Non nullipare,Secondaire,Moyen,Urbain,Catholique,Non exposee,0.86969,0
Aucune,30-34,Anciennement en union,Non nullipare,Secondaire,Moyen,Urbain,Catholique,Non exposee,0.86969,0
Aucune,30-34,Anciennement en union,Non nullipare,Secondaire,Moyen,Urbain,Catholique,Non exposee,0.86969,0
Aucune,20-24,En union,Non nullipare,Secondaire,Moyen,Urbain,Catholique,Exposee,0.86969,0
Aucune,30-34,En union,Non nullipare,Primaire,Riche,Urbain,Catholique,Non exposee,0.86969,0
Aucune,30-34,En union,Non nullipare,Primaire,Riche,Urbain,Catholique,Non exposee,0.86969,0
Aucune,30-34,En union,Non nullipare,Primaire,Riche,Urbain,Catholique,Non exposee,0.86969,0
Aucune,20-24,En union,Non nullipare,Primaire,Moyen,Urbain,Protestante,Non exposee,0.86969,0
Aucune,35-39,Anciennement en union,Non nullipare,Secondaire,Tres riche,Urbain,Protestante,Exposee,0.769119,0
Aucune,35-39,Anciennement en union,Non nullipare,Secondaire,Tres riche,Urbain,Protestante,Exposee,0.769119,0
Aucune,35-39,Anciennement en union,Non nullipare,Secondaire,Tres riche,Urbain,Protestante,Exposee,0.769119,0
Aucune,35-39,Anciennement en union,Non nullipare,Secondaire,Tres riche,Urbain,Protestante,Exposee,0.769119,0
Aucune,35-39,Anciennement en union,Non nullipare,Secondaire,Tres riche,Urbain,Protestante,Exposee,0.769119,0
Aucune,35-39,Anciennement en union,Non nullipare,Secondaire,Tres riche,Urbain,Protestante,Exposee,0.769119,0
Aucune,15-19,Jamais en union,Non nullipare,Primaire,Tres riche,Urbain,Protestante,Exposee,0.769119,0
Aucune,30-34,En union,Non nullipare,Secondaire,Tres riche,Urbain,Catholique,Exposee,0.769119,0
Aucune,30-34,En union,Non nullipare,Secondaire,Tres riche,Urbain,Catholique,Exposee,0.769119,0
Aucune,35-39,Jamais en union,Non nullipare,Secondaire,Riche,Urbain,Protestante,Exposee,0.769119,0
Aucune,35-39,Jamais en union,Non nullipare,Secondaire,Riche,Urbain,Protestante,Exposee,0.769119,0
Aucune,35-39,Jamais en union,Non nullipare,Secondaire,Riche,Urbain,Protestante,Exposee,0.769119,0
Aucune,35-39,Jamais en union,Non nullipare,Secondaire,Riche,Urbain,Protestante,Exposee,0.769119,0
Aucune,35-39,Jamais en union,Non nullipare,Secondaire,Riche,Urbain,Protestante,Exposee,0.769119,0
Aucune,35-39,Jamais en union,Non nullipare,Secondaire,Riche,Urbain,Protestante,Exposee,0.769119,0
Aucune,15-19,Jamais en union,Non nullipare,Secondaire,Riche,Urbain,Protestante,Exposee,0.769119,0
Aucune,15-19,Jamais en union,Non nullipare,Secondaire,Riche,Urbain,Protestante,Exposee,0.769119,0
Aucune,15-19,Jamais en union,Non nullipare,Secondaire,Riche,Urbain,Protestante,Exposee,0.769119,0
Aucune,15-19,Jamais en union,Non nullipare,Secondaire,Riche,Urbain,Protestante,Exposee,0.769119,0
Aucune,15-19,Jamais en union,Non nullipare,Secondaire,Riche,Urbain,Protestante,Exposee,0.769119,0
Aucune,25-29,En union,Non nullipare,Primaire,Riche,Urbain,Catholique,Non exposee,0.769119,0
Aucune,25-29,En union,Non nullipare,Primaire,Riche,Urbain,Catholique,Non exposee,0.769119,0
Aucune,25-29,En union,Non nullipare,Primaire,Riche,Urbain,Catholique,Non exposee,0.769119,0
Aucune,30-34,Jamais en union,Non nullipare,Primaire,Riche,Urbain,Protestante,Non exposee,0.769119,0
Aucune,30-34,Jamais en union,Non nullipare,Primaire,Riche,Urbain,Protestante,Non exposee,0.769119,0
Aucune,30-34,Jamais en union,Non nullipare,Primaire,Riche,Urbain,Protestante,Non exposee,0.769119,0
Aucune,30-34,Jamais en union,Non nullipare,Primaire,Riche,Urbain,Protestante,Non exposee,0.769119,0
Aucune,30-34,Jamais en union,Non nullipare,Primaire,Riche,Urbain,Protestante,Non exposee,0.769119,0
Traditionnelle,40-44,En union,Non nullipare,Superieur,Tres riche,Urbain,Catholique,Exposee,0.769119,1
Traditionnelle,40-44,En union,Non nullipare,Superieur,Tres riche,Urbain,Catholique,Exposee,0.769119,1
Traditionnelle,40-44,En union,Non nullipare,Superieur,Tres riche,Urbain,Catholique,Exposee,0.769119,1
Traditionnelle,40-44,En union,Non nullipare,Superieur,Tres riche,Urbain,Catholique,Exposee,0.769119,1
Aucune,20-24,Jamais en union,Non nullipare,Superieur,Tres riche,Urbain,Catholique,Exposee,0.769119,0
Moderne,30-34,Jamais en union,Non nullipare,Secondaire,Tres riche,Urbain,Catholique,Exposee,0.769119,1
Moderne,30-34,Jamais en union,Non nullipare,Secondaire,Tres riche,Urbain,Catholique,Exposee,0.769119,1
Moderne,35-39,En union,Non nullipare,Secondaire,Tres riche,Urbain,Autres chretiens,Exposee,0.769119,1
Moderne,35-39,En union,Non nullipare,Secondaire,Tres riche,Urbain,Autres chretiens,Exposee,0.769119,1
Moderne,35-39,En union,Non nullipare,Secondaire,Tres riche,Urbain,Autres chretiens,Exposee,0.769119,1
Moderne,35-39,En union,Non nullipare,Secondaire,Tres riche,Urbain,Autres chretiens,Exposee,0.769119,1
Moderne,35-39,En union,Non nullipare,Secondaire,Tres riche,Urbain,Autres chretiens,Exposee,0.769119,1
Moderne,35-39,En union,Non nullipare,Secondaire,Tres riche,Urbain,Autres chretiens,Exposee,0.769119,1
Aucune,20-24,En union,Non nullipare,Secondaire,Moyen,Urbain,Catholique,Non exposee,0.769119,0
Aucune,20-24,En union,Non nullipare,Secondaire,Moyen,Urbain,Catholique,Non exposee,0.769119,0
Aucune,20-24,En union,Non nullipare,Secondaire,Moyen,Urbain,Catholique,Non exposee,0.769119,0
Aucune,30-34,En union,Non nullipare,Primaire,Tres riche,Urbain,Catholique,Exposee,0.769119,0
Aucune,30-34,En union,Non nullipare,Primaire,Tres riche,Urbain,Catholique,Exposee,0.769119,0
Aucune,30-34,En union,Non nullipare,Primaire,Tres riche,Urbain,Catholique,Exposee,0.769119,0
Aucune,30-34,En union,Non nullipare,Superieur,Riche,Urbain,Autres chretiens,Exposee,0.769119,0
Moderne,30-34,Anciennement en union,Non nullipare,Superieur,Tres riche,Urbain,Catholique,Exposee,0.769119,1
Moderne,30-34,Anciennement en union,Non nullipare,Superieur,Tres riche,Urbain,Catholique,Exposee,0.769119,1
Aucune,35-39,En union,Non nullipare,Primaire,Riche,Urbain,Catholique,Exposee,0.769119,0
Aucune,35-39,En union,Non nullipare,Primaire,Riche,Urbain,Catholique,Exposee,0.769119,0
Aucune,35-39,En union,Non nullipare,Primaire,Riche,Urbain,Catholique,Exposee,0.769119,0
Aucune,35-39,En union,Non nullipare,Primaire,Riche,Urbain,Catholique,Exposee,0.769119,0
Aucune,35-39,En union,Non nullipare,Primaire,Riche,Urbain,Catholique,Exposee,0.769119,0
Aucune,45-49,En union,Non nullipare,Primaire,Tres pauvre,Rural,Protestante,Non exposee,0.287546,0
Aucune,45-49,En union,Non nullipare,Primaire,Tres pauvre,Rural,Protestante,Non exposee,0.287546,0
Aucune,45-49,En union,Non nullipare,Primaire,Tres pauvre,Rural,Protestante,Non exposee,0.287546,0
Aucune,45-49,En union,Non nullipare,Primaire,Tres pauvre,Rural,Protestante,Non exposee,0.287546,0
Aucune,45-49,En union,Non nullipare,Primaire,Tres pauvre,Rural,Protestante,Non exposee,0.287546,0
Aucune,45-49,En union,Non nullipare,Primaire,Tres pauvre,Rural,Protestante,Non exposee,0.287546,0
Aucune,45-49,En union,Non nullipare,Primaire,Tres pauvre,Rural,Protestante,Non exposee,0.287546,0
Aucune,45-49,En union,Non nullipare,Primaire,Tres pauvre,Rural,Protestante,Non exposee,0.287546,0
Aucune,45-49,En union,Non nullipare,Primaire,Tres pauvre,Rural,Protestante,Non exposee,0.287546,0
Aucune,45-49,En union,Non nullipare,Primaire,Tres pauvre,Rural,Protestante,Non exposee,0.287546,0
Aucune,25-29,En union,Non nullipare,Primaire,Tres pauvre,Rural,Protestante,Exposee,0.287546,0
Aucune,25-29,En union,Non nullipare,Primaire,Tres pauvre,Rural,Protestante,Exposee,0.287546,0
Aucune,25-29,En union,Non nullipare,Primaire,Tres pauvre,Rural,Protestante,Exposee,0.287546,0
Aucune,25-29,En union,Non nullipare,Primaire,Tres pauvre,Rural,Protestante,Exposee,0.287546,0
Aucune,25-29,En union,Non nullipare,Primaire,Tres pauvre,Rural,Protestante,Exposee,0.287546,0
Aucune,15-19,En union,Non nullipare,Aucun,Tres pauvre,Rural,Musulmane,Non exposee,0.287546,0
Aucune,25-29,En union,Non nullipare,Aucun,Tres pauvre,Rural,Musulmane,Non exposee,0.287546,0
Aucune,25-29,En union,Non nullipare,Aucun,Tres pauvre,Rural,Musulmane,Non exposee,0.287546,0
Aucune,25-29,En union,Non nullipare,Aucun,Tres pauvre,Rural,Musulmane,Non exposee,0.287546,0
Aucune,25-29,En union,Non nullipare,Aucun,Tres pauvre,Rural,Musulmane,Non exposee,0.287546,0
Aucune,30-34,En union,Non nullipare,Aucun,Tres pauvre,Rural,Musulmane,Non exposee,0.287546,0
Aucune,30-34,En union,Non nullipare,Aucun,Tres pauvre,Rural,Musulmane,Non exposee,0.287546,0
Aucune,30-34,En union,Non nullipare,Aucun,Tres pauvre,Rural,Musulmane,Non exposee,0.287546,0
Aucune,30-34,En union,Non nullipare,Aucun,Tres pauvre,Rural,Musulmane,Non exposee,0.287546,0
Aucune,30-34,En union,Non nullipare,Aucun,Tres pauvre,Rural,Musulmane,Non exposee,0.287546,0
Aucune,30-34,En union,Non nullipare,Aucun,Tres pauvre,Rural,Musulmane,Non exposee,0.287546,0
Aucune,45-49,En union,Non nullipare,Aucun,Tres pauvre,Rural,Musulmane,Non exposee,0.287546,0
Aucune,45-49,En union,Non nullipare,Aucun,Tres pauvre,Rural,Musulmane,Non exposee,0.287546,0
Aucune,45-49,En union,Non nullipare,Aucun,Tres pauvre,Rural,Musulmane,Non exposee,0.287546,0
Aucune,45-49,En union,Non nullipare,Aucun,Tres pauvre,Rural,Musulmane,Non exposee,0.287546,0
Aucune,45-49,En union,Non nullipare,Aucun,Tres pauvre,Rural,Musulmane,Non exposee,0.287546,0
Aucune,45-49,En union,Non nullipare,Aucun,Tres pauvre,Rural,Musulmane,Non exposee,0.287546,0
Aucune,45-49,En union,Non nullipare,Aucun,Tres pauvre,Rural,Musulmane,Non exposee,0.287546,0
Aucune,45-49,En union,Non nullipare,Aucun,Tres pauvre,Rural,Musulmane,Non exposee,0.287546,0
Aucune,45-49,En union,Non nullipare,Aucun,Tres pauvre,Rural,Musulmane,Non exposee,0.287546,0
Aucune,40-44,En union,Non nullipare,Aucun,Tres pauvre,Rural,Musulmane,Non exposee,0.287546,0
Aucune,40-44,En union,Non nullipare,Aucun,Tres pauvre,Rural,Musulmane,Non exposee,0.287546,0
Aucune,40-44,En union,Non nullipare,Aucun,Tres pauvre,Rural,Musulmane,Non exposee,0.287546,0
Aucune,40-44,En union,Non nullipare,Aucun,Tres pauvre,Rural,Musulmane,Non exposee,0.287546,0
Aucune,40-44,En union,Non nullipare,Aucun,Tres pauvre,Rural,Musulmane,Non exposee,0.287546,0
Aucune,40-44,En union,Non nullipare,Aucun,Tres pauvre,Rural,Musulmane,Non exposee,0.287546,0
Aucune,40-44,En union,Non nullipare,Aucun,Tres pauvre,Rural,Musulmane,Non exposee,0.287546,0
Aucune,15-19,En union,Nullipare,Aucun,Tres pauvre,Rural,Musulmane,Non exposee,0.287546,0
Aucune,15-19,En union,Non nullipare,Primaire,Pauvre,Rural,Musulmane,Non exposee,0.287546,0
Aucune,20-24,En union,Non nullipare,Aucun,Tres pauvre,Rural,Musulmane,Non exposee,0.287546,0
Aucune,20-24,En union,Non nullipare,Aucun,Tres pauvre,Rural,Musulmane,Non exposee,0.287546,0
Aucune,25-29,En union,Non nullipare,Aucun,Tres pauvre,Rural,Musulmane,Non exposee,0.287546,0
